file,label
1790.wav,fake
1791.wav,real
1792.wav,real
1793.wav,real
1794.wav,fake
1795.wav,fake
1796.wav,real
1797.wav,fake
1798.wav,real
1799.wav,fake
1800.wav,fake
1801.wav,real
1802.wav,real
1803.wav,real
1804.wav,real
1805.wav,real
1806.wav,real
1807.wav,real
1808.wav,fake
1809.wav,real
1810.wav,fake
1811.wav,fake
1812.wav,real
1813.wav,real
1814.wav,fake
1815.wav,fake
1816.wav,fake
1817.wav,real
1818.wav,fake
1819.wav,real
1820.wav,real
1821.wav,real
1822.wav,real
1823.wav,real
1824.wav,real
1825.wav,real
1826.wav,real
1827.wav,fake
1828.wav,real
1829.wav,real
1830.wav,real
1831.wav,real
1832.wav,fake
1833.wav,real
1834.wav,fake
1835.wav,real
1836.wav,fake
1837.wav,real
1838.wav,real
1839.wav,fake
1840.wav,real
1841.wav,real
1842.wav,real
1843.wav,fake
1844.wav,real
1845.wav,fake
1846.wav,fake
1847.wav,real
1848.wav,real
1849.wav,real
1850.wav,real
1851.wav,real
1852.wav,real
1853.wav,fake
1854.wav,real
1855.wav,real
1856.wav,real
1857.wav,real
1858.wav,real
1859.wav,fake
1860.wav,real
1861.wav,real
1862.wav,real
1863.wav,fake
1864.wav,real
1865.wav,real
1866.wav,fake
1867.wav,fake
1868.wav,real
1869.wav,real
1870.wav,fake
1871.wav,real
1872.wav,fake
1873.wav,real
1874.wav,real
1875.wav,fake
1876.wav,fake
1877.wav,real
1878.wav,real
1879.wav,real
1880.wav,fake
1881.wav,real
1882.wav,fake
1883.wav,fake
1884.wav,real
1885.wav,real
1886.wav,fake
1887.wav,real
1888.wav,real
1889.wav,real
1890.wav,fake
1891.wav,fake
1892.wav,real
1893.wav,fake
1894.wav,real
1895.wav,real
1896.wav,real
1897.wav,real
1898.wav,fake
1899.wav,real
1900.wav,fake
1901.wav,real
1902.wav,fake
1903.wav,real
1904.wav,fake
1905.wav,real
1906.wav,real
1907.wav,real
1908.wav,fake
1909.wav,real
1910.wav,real
1911.wav,real
1912.wav,real
1913.wav,real
1914.wav,real
1915.wav,real
1916.wav,real
1917.wav,fake
1918.wav,fake
1919.wav,real
1920.wav,real
1921.wav,real
1922.wav,fake
1923.wav,fake
1924.wav,real
1925.wav,real
1926.wav,real
1927.wav,real
1928.wav,fake
1929.wav,real
1930.wav,fake
1931.wav,fake
1932.wav,fake
1933.wav,fake
1934.wav,real
1935.wav,fake
1936.wav,real
1937.wav,real
1938.wav,real
1939.wav,real
1940.wav,real
1941.wav,fake
1942.wav,real
1943.wav,real
1944.wav,fake
1945.wav,real
1946.wav,real
1947.wav,real
1948.wav,real
1949.wav,real
1950.wav,real
1951.wav,fake
1952.wav,real
1953.wav,real
1954.wav,real
1955.wav,fake
1956.wav,real
1957.wav,fake
1958.wav,real
1959.wav,real
1960.wav,real
1961.wav,real
1962.wav,fake
1963.wav,real
1964.wav,real
1965.wav,fake
1966.wav,real
1967.wav,real
1968.wav,real
1969.wav,real
1970.wav,real
1971.wav,real
1972.wav,real
1973.wav,real
1974.wav,fake
1975.wav,real
1976.wav,real
1977.wav,real
1978.wav,real
1979.wav,real
1980.wav,fake
1981.wav,real
1982.wav,fake
1983.wav,fake
1984.wav,fake
1985.wav,fake
1986.wav,real
1987.wav,real
1988.wav,fake
1989.wav,fake
1990.wav,fake
1991.wav,real
1992.wav,real
1993.wav,fake
1994.wav,real
1995.wav,real
1996.wav,fake
1997.wav,real
1998.wav,real
1999.wav,real
2000.wav,real
2001.wav,fake
2002.wav,fake
2003.wav,fake
2004.wav,fake
2005.wav,fake
2006.wav,fake
2007.wav,fake
2008.wav,real
2009.wav,real
2010.wav,fake
2011.wav,real
2012.wav,fake
2013.wav,real
2014.wav,real
2015.wav,real
2016.wav,fake
2017.wav,real
2018.wav,real
2019.wav,real
2020.wav,real
2021.wav,real
2022.wav,real
2023.wav,real
2024.wav,real
2025.wav,fake
2026.wav,real
2027.wav,real
2028.wav,real
2029.wav,real
2030.wav,fake
2031.wav,fake
2032.wav,real
2033.wav,real
2034.wav,fake
2035.wav,real
2036.wav,real
2037.wav,real
2038.wav,real
2039.wav,real
2040.wav,real
2041.wav,real
2042.wav,real
2043.wav,fake
2044.wav,fake
2045.wav,fake
2046.wav,fake
2047.wav,fake
2048.wav,fake
2049.wav,real
2050.wav,real
2051.wav,real
2052.wav,real
2053.wav,real
2054.wav,real
2055.wav,fake
2056.wav,fake
2057.wav,real
2058.wav,real
2059.wav,real
2060.wav,fake
2061.wav,real
2062.wav,fake
2063.wav,real
2064.wav,real
2065.wav,fake
2066.wav,fake
2067.wav,fake
2068.wav,real
2069.wav,real
2070.wav,real
2071.wav,fake
2072.wav,real
2073.wav,real
2074.wav,fake
2075.wav,real
2076.wav,fake
2077.wav,real
2078.wav,fake
2079.wav,real
2080.wav,real
2081.wav,fake
2082.wav,real
2083.wav,fake
2084.wav,real
2085.wav,real
2086.wav,real
2087.wav,fake
2088.wav,fake
2089.wav,fake
2090.wav,real
2091.wav,real
2092.wav,real
2093.wav,real
2094.wav,real
2095.wav,real
2096.wav,fake
2097.wav,fake
2098.wav,real
2099.wav,fake
2100.wav,real
2101.wav,real
2102.wav,real
2103.wav,real
2104.wav,fake
2105.wav,real
2106.wav,real
2107.wav,real
2108.wav,fake
2109.wav,real
2110.wav,real
2111.wav,real
2112.wav,fake
2113.wav,real
2114.wav,real
2115.wav,real
2116.wav,fake
2117.wav,real
2118.wav,fake
2119.wav,fake
2120.wav,fake
2121.wav,real
2122.wav,fake
2123.wav,real
2124.wav,real
2125.wav,real
2126.wav,real
2127.wav,fake
2128.wav,real
2129.wav,fake
2130.wav,fake
2131.wav,real
2132.wav,fake
2133.wav,fake
2134.wav,real
2135.wav,real
2136.wav,real
2137.wav,fake
2138.wav,real
2139.wav,real
2140.wav,fake
2141.wav,real
2142.wav,real
2143.wav,fake
2144.wav,real
2145.wav,real
2146.wav,real
2147.wav,real
2148.wav,real
2149.wav,fake
2150.wav,real
2151.wav,fake
2152.wav,real
2153.wav,real
2154.wav,fake
2155.wav,real
2156.wav,fake
2157.wav,real
2158.wav,fake
2159.wav,real
2160.wav,real
2161.wav,fake
2162.wav,real
2163.wav,fake
2164.wav,real
2165.wav,fake
2166.wav,fake
2167.wav,fake
2168.wav,real
2169.wav,real
2170.wav,fake
2171.wav,fake
2172.wav,real
2173.wav,real
2174.wav,fake
2175.wav,real
2176.wav,real
2177.wav,fake
2178.wav,real
2179.wav,real
2180.wav,fake
2181.wav,fake
2182.wav,real
2183.wav,fake
2184.wav,fake
2185.wav,real
2186.wav,real
2187.wav,fake
2188.wav,real
2189.wav,fake
2190.wav,real
2191.wav,fake
2192.wav,fake
2193.wav,fake
2194.wav,real
2195.wav,fake
2196.wav,fake
2197.wav,real
2198.wav,real
2199.wav,fake
2200.wav,real
2201.wav,real
2202.wav,fake
2203.wav,fake
2204.wav,fake
2205.wav,fake
2206.wav,fake
2207.wav,fake
2208.wav,fake
2209.wav,real
2210.wav,real
2211.wav,fake
2212.wav,real
2213.wav,fake
2214.wav,real
2215.wav,fake
2216.wav,real
2217.wav,fake
2218.wav,real
2219.wav,real
2220.wav,real
2221.wav,fake
2222.wav,real
2223.wav,real
2224.wav,real
2225.wav,real
2226.wav,fake
2227.wav,real
2228.wav,fake
2229.wav,real
2230.wav,real
2231.wav,fake
2232.wav,real
2233.wav,real
2234.wav,real
2235.wav,fake
2236.wav,real
2237.wav,fake
2238.wav,fake
2239.wav,real
2240.wav,fake
2241.wav,real
2242.wav,real
2243.wav,real
2244.wav,real
2245.wav,real
2246.wav,fake
2247.wav,real
2248.wav,real
2249.wav,fake
2250.wav,real
2251.wav,fake
2252.wav,fake
2253.wav,real
2254.wav,real
2255.wav,real
2256.wav,real
2257.wav,fake
2258.wav,fake
2259.wav,fake
2260.wav,real
2261.wav,real
2262.wav,fake
2263.wav,real
2264.wav,real
2265.wav,fake
2266.wav,real
2267.wav,fake
2268.wav,real
2269.wav,real
2270.wav,fake
2271.wav,fake
2272.wav,real
2273.wav,real
2274.wav,fake
2275.wav,fake
2276.wav,real
2277.wav,real
2278.wav,real
2279.wav,fake
2280.wav,fake
2281.wav,fake
2282.wav,real
2283.wav,real
2284.wav,real
2285.wav,real
2286.wav,real
2287.wav,real
2288.wav,real
2289.wav,real
2290.wav,fake
2291.wav,real
2292.wav,real
2293.wav,real
2294.wav,real
2295.wav,fake
2296.wav,real
2297.wav,fake
2298.wav,real
2299.wav,real
2300.wav,real
2301.wav,fake
2302.wav,real
2303.wav,real
2304.wav,real
2305.wav,real
2306.wav,fake
2307.wav,fake
2308.wav,real
2309.wav,real
2310.wav,real
2311.wav,real
2312.wav,fake
2313.wav,real
2314.wav,real
2315.wav,real
2316.wav,real
2317.wav,real
2318.wav,real
2319.wav,real
2320.wav,fake
2321.wav,real
2322.wav,real
2323.wav,real
2324.wav,fake
2325.wav,fake
2326.wav,real
2327.wav,fake
2328.wav,real
2329.wav,fake
2330.wav,fake
2331.wav,real
2332.wav,real
2333.wav,fake
2334.wav,fake
2335.wav,real
2336.wav,real
2337.wav,real
2338.wav,fake
2339.wav,real
2340.wav,real
2341.wav,real
2342.wav,fake
2343.wav,real
2344.wav,real
2345.wav,real
2346.wav,real
2347.wav,fake
2348.wav,real
2349.wav,real
2350.wav,real
2351.wav,fake
2352.wav,real
2353.wav,fake
2354.wav,real
2355.wav,real
2356.wav,fake
2357.wav,real
2358.wav,fake
2359.wav,fake
2360.wav,real
2361.wav,real
2362.wav,real
2363.wav,fake
2364.wav,real
2365.wav,fake
2366.wav,fake
2367.wav,real
2368.wav,real
2369.wav,fake
2370.wav,fake
2371.wav,fake
2372.wav,fake
2373.wav,real
2374.wav,fake
2375.wav,fake
2376.wav,real
2377.wav,real
2378.wav,real
2379.wav,fake
2380.wav,real
2381.wav,real
2382.wav,real
2383.wav,fake
2384.wav,real
2385.wav,fake
2386.wav,real
2387.wav,real
2388.wav,real
2389.wav,real
2390.wav,fake
2391.wav,fake
2392.wav,fake
2393.wav,real
2394.wav,fake
2395.wav,real
2396.wav,fake
2397.wav,real
2398.wav,real
2399.wav,fake
2400.wav,fake
2401.wav,real
2402.wav,real
2403.wav,real
2404.wav,real
2405.wav,real
2406.wav,fake
2407.wav,fake
2408.wav,fake
2409.wav,fake
2410.wav,fake
2411.wav,real
2412.wav,fake
2413.wav,real
2414.wav,fake
2415.wav,real
2416.wav,real
2417.wav,real
2418.wav,real
2419.wav,fake
2420.wav,real
2421.wav,fake
2422.wav,fake
2423.wav,fake
2424.wav,fake
2425.wav,real
2426.wav,real
2427.wav,fake
2428.wav,real
2429.wav,fake
2430.wav,real
2431.wav,real
2432.wav,fake
2433.wav,real
2434.wav,real
2435.wav,fake
2436.wav,real
2437.wav,fake
2438.wav,real
2439.wav,real
2440.wav,real
2441.wav,fake
2442.wav,real
2443.wav,fake
2444.wav,real
2445.wav,fake
2446.wav,real
2447.wav,real
2448.wav,fake
2449.wav,fake
2450.wav,real
2451.wav,fake
2452.wav,real
2453.wav,fake
2454.wav,real
2455.wav,real
2456.wav,real
2457.wav,real
2458.wav,real
2459.wav,fake
2460.wav,real
2461.wav,fake
2462.wav,fake
2463.wav,fake
2464.wav,fake
2465.wav,real
2466.wav,real
2467.wav,real
2468.wav,real
2469.wav,fake
2470.wav,real
2471.wav,real
2472.wav,fake
2473.wav,real
2474.wav,fake
2475.wav,real
2476.wav,real
2477.wav,fake
2478.wav,real
2479.wav,real
2480.wav,real
2481.wav,fake
2482.wav,fake
2483.wav,fake
2484.wav,real
2485.wav,fake
2486.wav,real
2487.wav,real
2488.wav,real
2489.wav,real
2490.wav,fake
2491.wav,real
2492.wav,real
2493.wav,fake
2494.wav,fake
2495.wav,real
2496.wav,real
2497.wav,real
2498.wav,real
2499.wav,real
2500.wav,fake
2501.wav,real
2502.wav,real
2503.wav,fake
2504.wav,fake
2505.wav,fake
2506.wav,fake
2507.wav,fake
2508.wav,fake
2509.wav,real
2510.wav,fake
2511.wav,real
2512.wav,fake
2513.wav,real
2514.wav,real
2515.wav,real
2516.wav,real
2517.wav,fake
2518.wav,real
2519.wav,real
2520.wav,real
2521.wav,fake
2522.wav,real
2523.wav,real
2524.wav,real
2525.wav,fake
2526.wav,real
2527.wav,real
2528.wav,real
2529.wav,fake
2530.wav,real
2531.wav,real
2532.wav,fake
2533.wav,fake
2534.wav,real
2535.wav,fake
2536.wav,fake
2537.wav,fake
2538.wav,real
2539.wav,real
2540.wav,real
2541.wav,real
2542.wav,fake
2543.wav,real
2544.wav,fake
2545.wav,fake
2546.wav,fake
2547.wav,fake
2548.wav,fake
2549.wav,real
2550.wav,fake
2551.wav,real
2552.wav,real
2553.wav,real
2554.wav,fake
2555.wav,real
2556.wav,real
2557.wav,real
2558.wav,fake
2559.wav,fake
2560.wav,real
2561.wav,fake
2562.wav,real
2563.wav,real
2564.wav,fake
2565.wav,fake
2566.wav,real
2567.wav,real
2568.wav,real
2569.wav,real
2570.wav,real
2571.wav,fake
2572.wav,real
2573.wav,real
2574.wav,fake
2575.wav,real
2576.wav,fake
2577.wav,fake
2578.wav,real
2579.wav,real
2580.wav,real
2581.wav,real
2582.wav,real
2583.wav,real
2584.wav,fake
2585.wav,fake
2586.wav,fake
2587.wav,real
2588.wav,fake
2589.wav,fake
2590.wav,real
2591.wav,fake
2592.wav,fake
2593.wav,fake
2594.wav,real
2595.wav,real
2596.wav,real
2597.wav,real
2598.wav,fake
2599.wav,real
2600.wav,real
2601.wav,real
2602.wav,fake
2603.wav,fake
2604.wav,real
2605.wav,real
2606.wav,fake
2607.wav,fake
2608.wav,real
2609.wav,real
2610.wav,real
2611.wav,real
2612.wav,fake
2613.wav,fake
2614.wav,fake
2615.wav,real
2616.wav,real
2617.wav,fake
2618.wav,fake
2619.wav,real
2620.wav,fake
2621.wav,fake
2622.wav,real
2623.wav,fake
2624.wav,real
2625.wav,real
2626.wav,real
2627.wav,fake
2628.wav,real
2629.wav,real
2630.wav,real
2631.wav,fake
2632.wav,real
2633.wav,fake
2634.wav,real
2635.wav,real
2636.wav,fake
2637.wav,fake
2638.wav,real
2639.wav,fake
2640.wav,fake
2641.wav,fake
2642.wav,real
2643.wav,real
2644.wav,fake
2645.wav,fake
2646.wav,real
2647.wav,real
2648.wav,real
2649.wav,fake
2650.wav,real
2651.wav,real
2652.wav,real
2653.wav,real
2654.wav,real
2655.wav,real
2656.wav,real
2657.wav,real
2658.wav,real
2659.wav,real
2660.wav,real
2661.wav,real
2662.wav,real
2663.wav,real
2664.wav,real
2665.wav,fake
2666.wav,real
2667.wav,real
2668.wav,fake
2669.wav,fake
2670.wav,real
2671.wav,real
2672.wav,real
2673.wav,real
2674.wav,real
2675.wav,real
2676.wav,fake
2677.wav,fake
2678.wav,real
2679.wav,real
2680.wav,real
2681.wav,real
2682.wav,real
2683.wav,fake
2684.wav,real
2685.wav,real
2686.wav,fake
2687.wav,fake
2688.wav,fake
2689.wav,real
2690.wav,real
2691.wav,real
2692.wav,fake
2693.wav,fake
2694.wav,real
2695.wav,real
2696.wav,real
2697.wav,real
2698.wav,fake
2699.wav,fake
2700.wav,fake
2701.wav,fake
2702.wav,fake
2703.wav,fake
2704.wav,real
2705.wav,real
2706.wav,real
2707.wav,real
2708.wav,fake
2709.wav,fake
2710.wav,real
2711.wav,real
2712.wav,real
2713.wav,real
2714.wav,real
2715.wav,real
2716.wav,fake
2717.wav,fake
2718.wav,fake
2719.wav,fake
2720.wav,real
2721.wav,real
2722.wav,real
2723.wav,real
2724.wav,real
2725.wav,fake
2726.wav,real
2727.wav,real
2728.wav,real
2729.wav,real
2730.wav,real
2731.wav,real
2732.wav,fake
2733.wav,fake
2734.wav,real
2735.wav,real
2736.wav,real
2737.wav,fake
2738.wav,fake
2739.wav,real
2740.wav,fake
2741.wav,real
2742.wav,real
2743.wav,real
2744.wav,fake
2745.wav,fake
2746.wav,real
2747.wav,real
2748.wav,fake
2749.wav,real
2750.wav,real
2751.wav,fake
2752.wav,real
2753.wav,real
2754.wav,fake
2755.wav,real
2756.wav,real
2757.wav,real
2758.wav,real
2759.wav,fake
2760.wav,real
2761.wav,fake
2762.wav,real
2763.wav,real
2764.wav,real
2765.wav,fake
2766.wav,real
2767.wav,fake
2768.wav,real
2769.wav,real
2770.wav,real
2771.wav,real
2772.wav,real
2773.wav,real
2774.wav,fake
2775.wav,real
2776.wav,real
2777.wav,fake
2778.wav,fake
2779.wav,real
2780.wav,real
2781.wav,real
2782.wav,real
2783.wav,real
2784.wav,fake
2785.wav,real
2786.wav,real
2787.wav,fake
2788.wav,real
2789.wav,real
2790.wav,real
2791.wav,real
2792.wav,fake
2793.wav,fake
2794.wav,real
2795.wav,fake
2796.wav,fake
2797.wav,real
2798.wav,real
2799.wav,fake
2800.wav,fake
2801.wav,fake
2802.wav,real
2803.wav,real
2804.wav,real
2805.wav,real
2806.wav,real
2807.wav,fake
2808.wav,real
2809.wav,fake
2810.wav,fake
2811.wav,real
2812.wav,real
2813.wav,fake
2814.wav,fake
2815.wav,real
2816.wav,fake
2817.wav,fake
2818.wav,fake
2819.wav,fake
2820.wav,fake
2821.wav,real
2822.wav,real
2823.wav,real
2824.wav,real
2825.wav,real
2826.wav,real
2827.wav,real
2828.wav,real
2829.wav,real
2830.wav,real
2831.wav,real
2832.wav,fake
2833.wav,fake
2834.wav,fake
2835.wav,fake
2836.wav,fake
2837.wav,real
2838.wav,fake
2839.wav,real
2840.wav,real
2841.wav,real
2842.wav,fake
2843.wav,real
2844.wav,fake
2845.wav,real
2846.wav,fake
2847.wav,fake
2848.wav,real
2849.wav,fake
2850.wav,fake
2851.wav,real
2852.wav,real
2853.wav,real
2854.wav,fake
2855.wav,fake
2856.wav,real
2857.wav,real
2858.wav,real
2859.wav,fake
2860.wav,real
2861.wav,fake
2862.wav,real
2863.wav,real
2864.wav,fake
2865.wav,fake
2866.wav,real
2867.wav,fake
2868.wav,fake
2869.wav,real
2870.wav,fake
2871.wav,real
2872.wav,real
2873.wav,real
2874.wav,real
2875.wav,real
2876.wav,fake
2877.wav,real
2878.wav,real
2879.wav,real
2880.wav,fake
2881.wav,real
2882.wav,fake
2883.wav,real
2884.wav,fake
2885.wav,real
2886.wav,fake
2887.wav,real
2888.wav,real
2889.wav,fake
2890.wav,real
2891.wav,real
2892.wav,real
2893.wav,fake
2894.wav,real
2895.wav,real
2896.wav,real
2897.wav,real
2898.wav,real
2899.wav,real
2900.wav,fake
2901.wav,real
2902.wav,real
2903.wav,fake
2904.wav,fake
2905.wav,real
2906.wav,real
2907.wav,real
2908.wav,fake
2909.wav,real
2910.wav,fake
2911.wav,real
2912.wav,real
2913.wav,real
2914.wav,real
2915.wav,fake
2916.wav,real
2917.wav,real
2918.wav,real
2919.wav,real
2920.wav,fake
2921.wav,real
2922.wav,real
2923.wav,fake
2924.wav,fake
2925.wav,real
2926.wav,real
2927.wav,real
2928.wav,fake
2929.wav,real
2930.wav,real
2931.wav,real
2932.wav,fake
2933.wav,real
2934.wav,real
2935.wav,real
2936.wav,fake
2937.wav,real
2938.wav,fake
2939.wav,real
2940.wav,real
2941.wav,real
2942.wav,fake
2943.wav,real
2944.wav,fake
2945.wav,fake
2946.wav,fake
2947.wav,real
2948.wav,real
2949.wav,real
2950.wav,fake
2951.wav,real
2952.wav,real
2953.wav,fake
2954.wav,real
2955.wav,fake
2956.wav,real
2957.wav,real
2958.wav,real
2959.wav,fake
2960.wav,real
2961.wav,fake
2962.wav,real
2963.wav,real
2964.wav,real
2965.wav,real
2966.wav,fake
2967.wav,fake
2968.wav,real
2969.wav,real
2970.wav,real
2971.wav,fake
2972.wav,real
2973.wav,real
2974.wav,real
2975.wav,real
2976.wav,fake
2977.wav,fake
2978.wav,real
2979.wav,fake
2980.wav,fake
2981.wav,fake
2982.wav,fake
2983.wav,real
2984.wav,fake
2985.wav,real
2986.wav,real
2987.wav,real
2988.wav,real
2989.wav,real
2990.wav,real
2991.wav,fake
2992.wav,fake
2993.wav,real
2994.wav,real
2995.wav,fake
2996.wav,real
2997.wav,fake
2998.wav,fake
2999.wav,real
3000.wav,real
3001.wav,real
3002.wav,real
3003.wav,real
3004.wav,real
3005.wav,real
3006.wav,fake
3007.wav,fake
3008.wav,real
3009.wav,real
3010.wav,real
3011.wav,fake
3012.wav,real
3013.wav,fake
3014.wav,real
3015.wav,real
3016.wav,real
3017.wav,fake
3018.wav,real
3019.wav,real
3020.wav,fake
3021.wav,fake
3022.wav,fake
3023.wav,fake
3024.wav,real
3025.wav,fake
3026.wav,real
3027.wav,real
3028.wav,real
3029.wav,real
3030.wav,real
3031.wav,real
3032.wav,real
3033.wav,fake
3034.wav,fake
3035.wav,real
3036.wav,fake
3037.wav,real
3038.wav,real
3039.wav,real
3040.wav,real
3041.wav,real
3042.wav,real
3043.wav,fake
3044.wav,real
3045.wav,real
3046.wav,real
3047.wav,fake
3048.wav,real
3049.wav,real
3050.wav,real
3051.wav,real
3052.wav,fake
3053.wav,real
3054.wav,real
3055.wav,real
3056.wav,fake
3057.wav,real
3058.wav,fake
3059.wav,real
3060.wav,fake
3061.wav,real
3062.wav,real
3063.wav,fake
3064.wav,real
3065.wav,real
3066.wav,real
3067.wav,real
3068.wav,real
3069.wav,real
3070.wav,real
3071.wav,real
3072.wav,fake
3073.wav,real
3074.wav,fake
3075.wav,real
3076.wav,real
3077.wav,real
3078.wav,real
3079.wav,fake
3080.wav,real
3081.wav,real
3082.wav,fake
3083.wav,real
3084.wav,fake
3085.wav,fake
3086.wav,fake
3087.wav,real
3088.wav,real
3089.wav,fake
3090.wav,real
3091.wav,fake
3092.wav,fake
3093.wav,real
3094.wav,real
3095.wav,real
3096.wav,real
3097.wav,fake
3098.wav,real
3099.wav,real
3100.wav,fake
3101.wav,real
3102.wav,real
3103.wav,real
3104.wav,real
3105.wav,real
3106.wav,real
3107.wav,real
3108.wav,fake
3109.wav,fake
3110.wav,real
3111.wav,real
3112.wav,fake
3113.wav,real
3114.wav,real
3115.wav,real
3116.wav,fake
3117.wav,real
3118.wav,fake
3119.wav,real
3120.wav,real
3121.wav,real
3122.wav,real
3123.wav,real
3124.wav,real
3125.wav,fake
3126.wav,real
3127.wav,fake
3128.wav,real
3129.wav,fake
3130.wav,real
3131.wav,real
3132.wav,real
3133.wav,real
3134.wav,real
3135.wav,real
3136.wav,fake
3137.wav,real
3138.wav,fake
3139.wav,real
3140.wav,fake
3141.wav,real
3142.wav,real
3143.wav,real
3144.wav,real
3145.wav,real
3146.wav,real
3147.wav,real
3148.wav,real
3149.wav,real
3150.wav,real
3151.wav,fake
3152.wav,real
3153.wav,fake
3154.wav,real
3155.wav,real
3156.wav,real
3157.wav,real
3158.wav,real
3159.wav,fake
3160.wav,fake
3161.wav,fake
3162.wav,fake
3163.wav,fake
3164.wav,real
3165.wav,real
3166.wav,real
3167.wav,real
3168.wav,fake
3169.wav,fake
3170.wav,real
3171.wav,real
3172.wav,fake
3173.wav,fake
3174.wav,real
3175.wav,real
3176.wav,fake
3177.wav,real
3178.wav,real
3179.wav,real
3180.wav,fake
3181.wav,real
3182.wav,real
3183.wav,real
3184.wav,real
3185.wav,real
3186.wav,fake
3187.wav,real
3188.wav,fake
3189.wav,real
3190.wav,real
3191.wav,fake
3192.wav,real
3193.wav,fake
3194.wav,real
3195.wav,real
3196.wav,real
3197.wav,fake
3198.wav,fake
3199.wav,real
3200.wav,real
3201.wav,fake
3202.wav,real
3203.wav,fake
3204.wav,real
3205.wav,real
3206.wav,real
3207.wav,real
3208.wav,real
3209.wav,real
3210.wav,real
3211.wav,real
3212.wav,real
3213.wav,real
3214.wav,fake
3215.wav,fake
3216.wav,real
3217.wav,fake
3218.wav,fake
3219.wav,fake
3220.wav,real
3221.wav,real
3222.wav,real
3223.wav,real
3224.wav,real
3225.wav,real
3226.wav,fake
3227.wav,fake
3228.wav,real
3229.wav,real
3230.wav,fake
3231.wav,real
3232.wav,real
3233.wav,real
3234.wav,real
3235.wav,fake
3236.wav,real
3237.wav,fake
3238.wav,fake
3239.wav,real
3240.wav,fake
3241.wav,real
3242.wav,real
3243.wav,real
3244.wav,real
3245.wav,real
3246.wav,real
3247.wav,real
3248.wav,fake
3249.wav,fake
3250.wav,fake
3251.wav,real
3252.wav,real
3253.wav,real
3254.wav,fake
3255.wav,real
3256.wav,real
3257.wav,fake
3258.wav,real
3259.wav,real
3260.wav,real
3261.wav,real
3262.wav,fake
3263.wav,real
3264.wav,real
3265.wav,fake
3266.wav,real
3267.wav,real
3268.wav,real
3269.wav,real
3270.wav,fake
3271.wav,fake
3272.wav,real
3273.wav,fake
3274.wav,real
3275.wav,fake
3276.wav,real
3277.wav,fake
3278.wav,real
3279.wav,real
3280.wav,real
3281.wav,real
3282.wav,real
3283.wav,real
3284.wav,real
3285.wav,fake
3286.wav,fake
3287.wav,real
3288.wav,real
3289.wav,fake
3290.wav,real
3291.wav,real
3292.wav,real
